time,over $1K,over $10K,over $100K,over $1M,over $10M
2021-01-28,5354756,18158172.46864920,16933539.47731080,14764544.29783770,10044000.99479390
2021-01-29,5406337,18162576.69051580,16942591.94652310,14775251.96481940,10051924.128677
2021-01-30,5416781,18164573.7685569,16945142.2731213,14777689.18983440,10055969.34561340
2021-01-31,5303115,18150897.63645570,16882740.97691390,14713567.68549200,9899032.85675561
2021-02-01,5382994,18159185.79168160,16930558.15259930,14760010.67472780,10036439.23448150
2021-02-02,5514953,18173164.09352930,16959495.52906790,14806534.30597710,10086996.42166570
2021-02-03,5639426,18185795.67933820,16984361.3519449,14851833.19050910,10147062.75191530
2021-02-04,5603206,18184956.17003600,16981939.29702440,14847510.27052130,10137046.24764140
2021-02-05,5655716,18191311.97019580,16992634.22822190,14863724.9883685,10165187.49335130
2021-02-06,5722276,18200705.60802660,17010589.37018170,14894428.52337340,10205265.62811380
2021-02-07,5699974,18200177.62074740,17007529.28260940,14889523.2281459,10197010.76872330
2021-02-08,6063852,18244149.30497500,17098859.87803390,15099821.86757080,10415095.41173230
2021-02-09,6096920,18245608.39877550,17101940.73149130,15120231.13696840,10448508.49568990
2021-02-10,6029863,18238703.08041650,17084777.67205920,15090666.42908840,10413909.37789180
2021-02-11,6178915,18252554.80647540,17114628.76944430,15147257.39814250,10479039.98211640
2021-02-12,6168565,18250060.43823390,17107663.88374830,15130479.91641310,10472310.76376000
2021-02-13,6151587,18249882.71492880,17105057.91119320,15125744.1523908,10464584.10127830
2021-02-14,6223790,18259204.95213990,17125817.19474780,15160923.67192370,10501315.67273040
2021-02-15,6192930,18256989.52850170,17117585.70588990,15149903.53103290,10489022.46722260
2021-02-16,6254064,18261201.34504950,17129003.38044220,15164500.88313430,10508684.80142060
2021-02-17,6477002,18282805.78044240,17237217.04819030,15285234.04091790,10712948.82097040
2021-02-18,6461385,18281048.88837160,17231595.50670520,15275731.02272100,10707648.68124710
2021-02-19,6655551,18296210.10739420,17268991.06967250,15343469.1513344,10787441.39494830
2021-02-20,6655231,18297148.37056110,17269293.35007090,15343701.84021140,10787075.03305550
2021-02-21,6683982,18304290.44061320,17296386.75007180,15390678.63197240,10846843.05088880
2021-02-22,6552003,18292377.94024780,17265535.7970907,15343381.24241070,10785469.2751092
2021-02-23,6241988,18261766.57881640,17133510.0132281,15185963.16785300,10547560.17732280
2021-02-24,6299832,18266530.13165580,17146378.71066550,15199809.23274390,10559018.75137590
2021-02-25,6205953,18257380.79414130,17119552.56543720,15163382.46727640,10539324.97559530
2021-02-26,6147884,18252018.65736070,17106896.90052560,15144837.78334290,10514188.22584630
2021-02-27,6129634,18251247.94627300,17103438.96095590,15139039.81085830,10504889.08450970
2021-02-28,6103295,18249369.87341310,17098446.04990170,15125870.65986540,10491573.72755300
2021-03-01,6336212,18269432.24842240,17146587.71997350,15205266.21429560,10586462.24657680
2021-03-02,6276153,18263969.53093770,17129255.63468930,15183881.34582330,10558948.17009790
2021-03-03,6476239,18283614.63035980,17231202.55782630,15295615.9162432,10747548.5000928
2021-03-04,6304283,18264941.79892220,17128588.65813340,15183223.04371970,10565146.97065340
2021-03-05,6327028,18267033.84995660,17132540.47668100,15190765.45501080,10573237.11464950
2021-03-06,6330921,18269183.30968140,17135739.08454830,15191055.75514940,10574611.12202140
2021-03-07,6505679,18288536.85315360,17235419.44107740,15298029.56346700,10753679.56209340
2021-03-08,6561073,18293060.84119180,17245574.25709810,15313841.36259890,10775481.66854510
2021-03-09,6689230,18302881.38217840,17269587.97919830,15354533.15603530,10821409.33327690
2021-03-10,6748423,18308848.40923610,17282198.03697250,15379072.24963400,10855791.6769606
2021-03-11,6823603,18314638.64451320,17295795.17727120,15400175.74846600,10882804.25590100
2021-03-12,6807196,18313819.44069070,17291839.99603680,15394857.83787510,10873803.97966460
2021-03-13,6931188,18328499.96762120,17328947.46015420,15464172.09477560,10952776.97577690
2021-03-14,6873844,18325688.710911,17321106.96632700,15449751.518497,10939997.62449530
2021-03-15,6731698,18313407.07183480,17290610.3543911,15402536.34738780,10879331.40941930
2021-03-16,6758183,18315130.07820720,17293264.53696520,15403519.03422880,10884829.96232470
2021-03-17,6863211,18321783.59291100,17308379.28270560,15427896.18706100,10920982.72228980
2021-03-18,6823566,18319703.03455730,17301864.524984,15416225.91149400,10901470.82791570
2021-03-19,6843268,18321593.63709720,17305716.79018510,15424612.42228050,10918197.3844266
2021-03-20,6838357,18323161.64963520,17308377.81581810,15427670.29837900,10918054.22338640
2021-03-21,6797373,18322302.78309620,17304101.83373610,15420171.69772470,10912166.3296803
2021-03-22,6671021,18312770.22139980,17279115.51522190,15376202.6418494,10857338.1128574
2021-03-23,6686071,18313748.11445480,17279711.33595570,15375782.64612130,10857926.22918870
2021-03-24,6605378,18307073.10478490,17261000.47783220,15344948.78273730,10827118.61628900
2021-03-25,6563291,18304119.37943670,17251060.8146557,15329599.19792530,10809980.74651840
2021-03-26,6721549,18316123.33547200,17280136.538839,15378973.34986580,10865712.08539760
2021-03-27,6777512,18321787.65901210,17291410.18446780,15399779.41343120,10889009.2305984
2021-03-28,6759620,18322302.66528060,17289944.89885520,15396544.86818430,10884493.95088220
2021-03-29,6849062,18328618.68909660,17303667.31888210,15417942.95608780,10909897.21229300
2021-03-30,6895373,18332700.40268260,17312998.6590832,15428477.73043060,10927253.15321280
2021-03-31,6891059,18334236.80653020,17316385.60344720,15436449.47618390,10929724.83498400
2021-04-01,6903695,18334582.62992810,17315742.68230780,15435248.1784992,10932837.53915270
2021-04-02,6923657,18336499.61418600,17317942.72127630,15441870.77208050,10940670.96626730
2021-04-03,6840635,18331271.84943330,17304999.43373430,15417745.49815400,10913174.05742020
2021-04-04,6876933,18335420.82091190,17312317.29450170,15429155.60193760,10928903.45537770
2021-04-05,6904566,18337907.82508890,17316598.57617630,15436628.39855580,10941764.14622000
2021-04-06,6889847,18335865.60565160,17311355.96598090,15428774.22645330,10933521.12427610
2021-04-07,6809216,18331073.45975600,17297348.04183390,15407242.65161230,10904672.62494690
2021-04-08,6891006,18336929.35367650,17310751.30197910,15428711.50832210,10930215.63347610
2021-04-09,6896993,18337888.7320289,17311857.54702900,15430421.9942496,10936853.50458330
2021-04-10,6965232,18345220.56624000,17326448.21390840,15455779.25950440,10954817.50333560
2021-04-11,6974726,18347172.07385580,17329232.19104030,15459158.11080090,10974624.99518570
2021-04-12,6982155,18347422.96967040,17330692.19805900,15464370.97970260,10981639.83087020
2021-04-13,7146803,18358110.49903840,17354169.41028620,15507654.42515930,11031762.32744570
2021-04-14,7126506,18357057.85660380,17350342.34793080,15503094.69588110,11028244.80240530
2021-04-15,7137290,18359289.96323640,17354147.25863570,15512875.10940030,11041684.06535720
2021-04-16,7089385,18353272.16105630,17338451.57348760,15480778.69535930,11007365.4733078
2021-04-17,7047631,18349418.94198950,17328986.92407510,15468712.48152700,10989757.75135650
2021-04-18,6879705,18336481.60947890,17299329.96741690,15420253.10867120,10929085.86859170
2021-04-19,6873006,18333928.29515130,17293457.35052840,15410718.82743570,10916568.01056770
2021-04-20,6918551,18335997.43433870,17298149.20860350,15419098.20200650,10929085.77399360
2021-04-21,6819225,18326794.62626190,17276257.87227710,15380937.92360410,10875916.64168190
2021-04-22,6715724,18319587.91389770,17256965.8078604,15349458.88581170,10843305.03030030
2021-04-23,6673655,18316231.06461330,17248669.86435010,15339143.79204800,10828037.9143
2021-04-24,6630005,18314482.06173890,17242048.68572650,15329812.75605280,10817839.28621700
2021-04-25,6474245,18300926.46762870,17156053.21428040,15244161.20889500,10678523.02459300
2021-04-26,6818054,18330781.68396450,17282230.71567300,15391091.6114428,10887489.32463220
2021-04-27,6870816,18335031.18655860,17291402.28490880,15408714.90227270,10921783.94719230
2021-04-28,6868581,18334801.15505380,17289255.43095750,15405845.37808660,10914562.51316660
2021-04-29,6801815,18331793.66280590,17283067.12262610,15393595.66507130,10891107.04083870
2021-04-30,6987913,18347799.64796200,17321011.96062920,15453473.10206270,10966368.04211050
2021-05-01,6983500,18349621.81603410,17323270.79503010,15455791.4244254,10970895.92857030
2021-05-02,6907613,18347944.11150350,17315448.85191150,15440978.27735850,10951134.47177420
2021-05-03,6938706,18351597.85724790,17320747.06503930,15449198.41924550,10964884.33268490
2021-05-04,6755506,18341205.05360950,17294864.54268990,15404621.4504511,10904512.34448680
2021-05-05,6933858,18354451.62927150,17325623.23291090,15456958.9864664,10973441.38605550
2021-05-06,6892991,18352865.04567070,17320719.87163980,15451499.20407680,10965092.95674760
2021-05-07,6921152,18357174.7820224,17329532.51604800,15463202.30845070,10983065.48549090
2021-05-08,6951481,18364119.49894870,17344997.07833430,15485860.21330640,11013608.57071570
2021-05-09,6892355,18366384.28319630,17348037.50561860,15486411.42915450,11010634.93917490
2021-05-10,6788408,18359735.3891879,17330429.08762520,15460699.28619810,10972323.22742680
2021-05-11,6825974,18362770.30383910,17335955.34222530,15469157.84530060,10984204.25744100
2021-05-12,6552976,18343345.89337080,17285931.40698870,15388597.08200340,10889964.63115350
2021-05-13,6398281,18328214.51771920,17195808.01625120,15295859.68960290,10731034.23736170
2021-05-14,6435185,18332397.94540590,17213816.55862010,15314706.72878220,10759909.15098160
2021-05-15,6278843,18318507.86137600,17170256.35634090,15254306.20511610,10685725.95560440
2021-05-16,6224067,18315229.72474100,17162503.53917640,15242033.64654580,10665231.03387480
2021-05-17,6113284,18302663.77044180,17136163.99153830,15200017.82574370,10605099.34318220
2021-05-18,6086943,18298636.16292760,17127364.62448980,15180035.86000790,10583699.60146160
2021-05-19,5804038,18261857.94839310,17059830.09052940,15008598.49892220,10418999.34169300
2021-05-20,6003360,18287847.96357400,17107299.51982560,15145302.80639970,10555527.81601880
2021-05-21,5787904,18259126.04457670,17055818.61242740,15007937.6441955,10429488.81812330
2021-05-22,5803358,18263440.1263767,17063393.67792610,15019051.33495000,10447601.12440530
2021-05-23,5628964,18246275.83533240,17029877.22085600,14968897.53124430,10389417.35514380
2021-05-24,5869037,18271209.03088250,17076742.24726340,15047457.43200420,10478696.03449250
2021-05-25,5851185,18268707.29279110,17071275.48224310,15036674.28991600,10471943.82824310
2021-05-26,5908347,18275642.43620160,17082507.02125790,15055007.41027670,10493996.98030130
2021-05-27,5868556,18271810.53495890,17074546.86010970,15042504.66748590,10480768.69598830
2021-05-28,5700272,18253150.5987274,17037353.23696690,14977723.36619590,10399376.93791950
2021-05-29,5633093,18249626.63750960,17029029.85179180,14963830.55809450,10388685.65791930
2021-05-30,5680172,18257284.66614930,17042410.15221040,14984420.82304070,10405369.35470030
2021-05-31,5774700,18269593.30925010,17065112.43453760,15022779.88459680,10450186.09933200
2021-06-01,5729615,18266652.26975740,17058318.39113410,15008540.39977500,10431079.52794480
2021-06-02,5771511,18275588.72029920,17073069.41963110,15032499.61090780,10458707.34861540
2021-06-03,5842845,18288318.12310990,17095727.39701330,15068546.33506540,10509535.85064500
2021-06-04,5696586,18276101.62861880,17072775.78616210,15027122.55663060,10457531.7957892
2021-06-05,5598662,18267564.74369930,17059703.92388330,15003151.0202614,10428395.82089600
2021-06-06,5612770,18270409.81372690,17072148.51829640,15022814.57687040,10446248.9298354
2021-06-07,5491232,18257193.78163950,17047934.44317330,14980306.23238460,10400400.40397080
2021-06-08,5483867,18255363.71228950,17043668.09813300,14976914.67952220,10396214.65402660
2021-06-09,5746585,18280342.39624350,17093115.74900580,15055832.44656640,10482511.96755460
2021-06-10,5705668,18277521.04804070,17087579.45587560,15045379.45343400,10468643.67630730
2021-06-11,5725191,18280794.66204530,17094898.5715573,15056932.51041640,10479581.99330040
2021-06-12,5597402,18274702.23350520,17082098.55829260,15021600.91281520,10439673.96091920
2021-06-13,5797298,18296104.35023890,17122964.02390130,15090995.00621590,10525838.15964750
2021-06-14,5899309,18311914.81401660,17156763.3578384,15202520.78707780,10627546.30984350
2021-06-15,5887715,18311097.77591760,17163158.10035720,15216193.75090310,10646867.19201230
2021-06-16,5755679,18292944.34250740,17130483.71994700,15103413.63522290,10551654.02967170
2021-06-17,5750818,18291619.47574350,17127192.87823190,15098162.53748650,10542803.56196210
2021-06-18,5617697,18277804.00286080,17099478.98621570,15053983.99487620,10475571.41452050
2021-06-19,5607911,18276846.47399680,17096829.34965240,15047083.24030260,10472791.40105080
2021-06-20,5611171,18277865.45230950,17098314.94865900,15049655.54892270,10473407.04863700
2021-06-21,5333694,18243019.23608540,16994242.72995880,14920711.6449692,10246240.95616940
2021-06-22,5392462,18248034.70177290,17004005.45964920,14936628.87232480,10261071.99350050
2021-06-23,5514208,18263743.2141503,17069875.54633690,15004713.09135760,10422111.11134310
2021-06-24,5584319,18272092.44349860,17085966.32603300,15032829.07227240,10451880.65017000
2021-06-25,5339444,18244357.10161730,16994927.36290460,14921614.39100620,10245549.0302285
2021-06-26,5359563,18246049.96548170,16997678.87318360,14921835.70209670,10245932.84115670
2021-06-27,5585930,18271812.02483280,17082601.83872460,15020560.98005840,10436029.75974690
2021-06-28,5585703,18270032.77303710,17078486.23623020,15010089.41633310,10431567.00569970
2021-06-29,5691726,18280633.94142910,17099031.55449560,15047023.35050380,10466606.31278130
2021-06-30,5644350,18274370.85273020,17086046.10599790,15027844.71578890,10443967.33995890
2021-07-01,5546959,18263090.45692200,17063645.65181210,14992413.30411530,10409485.83150450
2021-07-02,5574475,18265179.02718610,17067605.33773630,14992410.07032660,10408807.63231040
2021-07-03,5622655,18273363.97095760,17081628.81467190,15015796.7680832,10431610.03170800
2021-07-04,5658094,18280477.8752347,17093563.53842340,15032979.12594670,10451423.45941460
2021-07-05,5561049,18272470.57906960,17075524.83135440,15002290.34428160,10418804.06001050
2021-07-06,5573550,18274794.30128800,17077988.12473440,15006112.58512830,10419021.98598570
2021-07-07,5557875,18274366.39525420,17076338.62633100,15003716.30000510,10414751.36989760
2021-07-08,5445404,18260042.97473510,17014258.65702720,14938032.77989780,10254807.85160840
2021-07-09,5562889,18275461.72194700,17077118.07434100,15001088.12472010,10411807.721673
2021-07-10,5531335,18274578.20728040,17073157.3874985,14995600.09411200,10401374.23089190
2021-07-11,5575405,18280476.55196240,17083315.62281110,15009727.82425000,10417587.53710580
2021-07-12,5459993,18266759.94661990,17023222.82681180,14945679.71020800,10266613.3133911
2021-07-13,5429454,18263495.27631250,17013682.56274210,14934486.45780180,10249154.28856270
2021-07-14,5444794,18265357.36627270,17016737.9703173,14936260.38928570,10249945.92826540
2021-07-15,5368951,18257349.90232970,16998505.52222420,14913259.29758030,10222856.16021470
2021-07-16,5355318,18256164.8018151,16995220.87552890,14908027.06592360,10219589.14602210
2021-07-17,5364278,18257332.62064250,16996944.29442460,14907965.07554270,10218913.01860870
2021-07-18,5374891,18259532.14953050,16999682.87430140,14911833.55515660,10225843.46019620
2021-07-19,5318359,18253912.26290320,16988230.55174510,14893129.87999200,10201816.73290980
2021-07-20,5244420,18245004.7974668,16970820.47490880,14861818.71046460,10168587.20338590
2021-07-21,5410056,18265024.17241270,17007802.35218150,14924786.432793,10233792.8998912
2021-07-22,5426412,18267730.62557290,17012782.90207570,14933591.33000670,10242621.7893085
2021-07-23,5541408,18283294.51699880,17075862.13340360,14995163.26333720,10398455.53220190
2021-07-24,5597503,18289413.20704530,17087904.82712430,15009980.28592370,10416315.09831850
2021-07-25,5656920,18297236.05404520,17102431.58188010,15036955.77083240,10448018.45598230
2021-07-26,5797417,18313150.58514580,17131842.51986910,15085145.59579390,10508492.39504050
2021-07-27,5888116,18325763.47760590,17154563.59805760,15118790.78399140,10556001.71992600
2021-07-28,5938031,18331466.6557686,17163990.01560750,15139012.53842290,10579565.45728080
2021-07-29,5965960,18339179.79140860,17174258.60552910,15208421.36250790,10621452.30102700
2021-07-30,6067322,18350016.75561520,17193051.43852820,15243415.95811670,10664661.6768947
2021-07-31,6070767,18350703.58839630,17192997.51565190,15241980.56000230,10661945.109194
2021-08-01,5957560,18334078.53345990,17162969.1082833,15135772.61636440,10574084.56719610
2021-08-02,5921189,18330790.70590440,17154946.99151230,15120022.20472470,10557744.2668614
2021-08-03,5863386,18324742.39147660,17142018.67211340,15095261.9773562,10534519.2329049
2021-08-04,5951137,18335274.77849180,17161290.45298890,15129941.5343091,10573446.13520400
2021-08-05,6038399,18349436.06235820,17183403.127088,15220225.65241060,10640880.61995970
2021-08-06,6135139,18360321.16495690,17203833.51121820,15257327.95160940,10680418.58048840
2021-08-07,6223776,18369557.86459990,17221922.33725770,15289343.01624130,10723886.88821480
2021-08-08,6197314,18368306.24626780,17217359.63796350,15283577.4961634,10713407.20948350
2021-08-09,6312400,18380495.60857340,17241544.2088467,15321397.44317900,10763426.19521290
2021-08-10,6276837,18377584.53051760,17235222.31137160,15310548.84116190,10749423.02382080
2021-08-11,6289409,18379257.6430297,17236966.70604260,15311895.0556529,10754783.70354050
2021-08-12,6227268,18373101.38487440,17223202.31879380,15287019.61262510,10721808.01635690
2021-08-13,6398224,18390675.00246780,17260348.08314160,15351698.24946780,10801945.18705240
2021-08-14,6373873,18387791.18538700,17251908.83854390,15332840.73116050,10788561.27892600
2021-08-15,6364369,18389398.77087260,17252662.15849900,15330481.64134030,10787144.74758960
2021-08-16,6314157,18385323.40065890,17242744.53579230,15316068.42609120,10761415.95758850
2021-08-17,6250649,18379399.41691850,17230074.8431262,15291721.06092170,10733133.46628860
2021-08-18,6262674,18381262.92139020,17232374.82588420,15296478.83450570,10741057.77481270
2021-08-19,6354876,18390864.46668630,17250005.7754666,15325934.55712410,10775808.48925440
2021-08-20,6487788,18404326.00522930,17280287.58381590,15374119.99033670,10830835.69666730
2021-08-21,6477147,18404715.91781790,17279354.4563458,15371048.07414750,10830643.00172270
2021-08-22,6492195,18407107.70433930,17283753.67431660,15375847.33887060,10832615.5130118
2021-08-23,6506208,18409268.96115130,17288228.90367100,15380242.47220790,10838510.36542100
2021-08-24,6423516,18402420.6547829,17268525.08782070,15357894.54990460,10807477.97632900
2021-08-25,6484080,18407941.06437280,17280498.8324096,15370604.71551700,10825163.60172760
2021-08-26,6391996,18399389.75799960,17258918.6161023,15333852.86775630,10789310.79076200
2021-08-27,6497383,18409197.36985500,17281117.70397210,15369626.92244020,10826064.66618190
2021-08-28,6489735,18408887.81948120,17278845.63482690,15366033.58513180,10821527.47748910
2021-08-29,6495753,18410231.16154070,17280607.71678500,15366142.03127170,10821963.11379820
2021-08-30,6400541,18401637.1072848,17260433.80076450,15333334.36237280,10782559.09085040
2021-08-31,6401298,18403162.64064690,17263650.2165477,15336645.46733750,10788784.38761730
2021-09-01,6481781,18411475.42002810,17281505.94811010,15368501.13852900,10824330.47843360
2021-09-02,6514216,18415687.85613730,17291529.82468870,15378412.67221390,10838314.2267972
2021-09-03,6535108,18419598.18982220,17303587.35917120,15395588.83165690,10861551.14479200
2021-09-04,6537850,18420812.88631750,17305595.03351510,15398438.10255640,10869620.64429550
2021-09-05,6711104,18438287.22366630,17393582.78535250,15494766.09630720,11028320.63348620
2021-09-06,6755650,18443487.88024680,17404146.26882900,15515094.15972460,11046597.06782390
2021-09-07,6380714,18408505.20575330,17265471.4986177,15340072.603294,10798374.3577162
2021-09-08,6353913,18405949.54929920,17258973.91216330,15331794.75367250,10786246.14799850
2021-09-09,6370669,18407693.65043220,17261643.61889610,15332815.460293,10790751.49455160
2021-09-10,6285762,18399596.76589550,17244768.76008200,15306652.05430960,10762604.74488480
2021-09-11,6300840,18402307.78963670,17248933.62504970,15313039.6888127,10771752.48827370
2021-09-12,6363098,18409096.5668637,17260661.08557470,15334771.79350800,10795847.79199310
2021-09-13,6302418,18403345.2344174,17248649.70243030,15310115.40273490,10766919.93639520
2021-09-14,6417814,18414457.46072790,17269875.07685900,15345386.46464850,10811752.80005070
2021-09-15,6474797,18421914.85610060,17284255.84727470,15373640.68554500,10840239.60129910
2021-09-16,6448332,18421529.21793220,17281844.8809675,15368406.90036430,10834612.83832560
2021-09-17,6411457,18419098.94644660,17275071.61934810,15352128.99677810,10822181.02359950
2021-09-18,6471645,18425219.36014800,17287771.40315920,15376440.61642260,10841212.1641614
2021-09-19,6416533,18420662.94614190,17276094.83145440,15352424.83896800,10820490.55912660
2021-09-20,6196018,18399762.86711550,17231410.59024350,15277372.01576860,10718168.12572010
2021-09-21,6072883,18387527.16407190,17206787.21924720,15230033.56639930,10665415.16735840
2021-09-22,6240908,18405111.1548441,17240424.42579170,15294422.4325579,10739420.64408670
2021-09-23,6305952,18412048.13858360,17254121.37243940,15311973.33515800,10767241.80909640
2021-09-24,6203479,18402492.8507426,17233204.66961150,15276588.11217500,10720744.66000710
2021-09-25,6205028,18402599.66110420,17232538.87686730,15275080.66722200,10718100.92272800
2021-09-26,6228561,18405118.40653190,17236083.48651650,15281644.75730350,10724467.01693570
2021-09-27,6197844,18402811.5488801,17229799.7157634,15267985.3501007,10703214.89691020
2021-09-28,6134373,18396341.47121320,17216068.30660040,15239544.69734100,10672336.47593610
2021-09-29,6150808,18398113.0558889,17218226.52265780,15243995.49894750,10673149.58843070
2021-09-30,6268727,18412923.95405080,17246275.2796649,15295688.81849860,10733487.20847380
2021-10-01,6499137,18435107.0890967,17292177.14782700,15373012.04148,10827576.31752530
2021-10-02,6478128,18435232.18113550,17290755.74542010,15369475.27191930,10822508.32913120
2021-10-03,6504557,18437796.10101480,17295038.22169650,15375068.50845400,10827754.88593770
2021-10-04,6566107,18443625.88447580,17308166.21219450,15389713.79552570,10845529.68939530
2021-10-05,6753013,18464438.71101520,17409712.17641000,15501396.26023040,11026433.10935540
2021-10-06,6935371,18478660.21455180,17442420.56604580,15552539.43713050,11083002.31191410
2021-10-07,6855584,18474690.11512040,17432651.28441230,15537407.81299300,11062002.21058040
2021-10-08,6861333,18475786.97055830,17434091.5896893,15539399.38889170,11062139.38150870
2021-10-09,6903514,18480743.82826410,17443794.29509000,15552162.44581110,11079216.63663650
2021-10-10,6888916,18480742.41502410,17442535.66510240,15549478.39758030,11077188.09535170
2021-10-11,6999159,18491346.28296980,17466576.24672690,15591027.98171450,11124102.67193310
2021-10-12,6956571,18488325.30057200,17457945.78901200,15577912.99272790,11109572.37566830
2021-10-13,7009374,18493066.50657900,17467843.89756020,15591680.58773800,11129072.2770076
2021-10-14,7007102,18494182.1414004,17469598.24948020,15592536.07535540,11129422.94982500
2021-10-15,7180498,18508154.33472760,17498537.46890340,15641920.31869460,11189353.69735590
2021-10-16,7155002,18507736.18198400,17496710.76344430,15638440.1564943,11181191.46371590
2021-10-17,7176738,18510222.51676190,17500534.85823570,15644079.16238990,11190124.27998610
2021-10-18,7191814,18512490.5708478,17507403.84122450,15655060.51793750,11205984.21275120
2021-10-19,7289496,18520404.02818780,17524953.63298340,15688962.56624630,11238058.56115250
2021-10-20,7363583,18525717.26335280,17536704.87474700,15706886.23328410,11260955.29015500
2021-10-21,7199390,18516585.10749540,17513877.25572160,15664320.16429800,11217506.8929987
2021-10-22,7138425,18513089.70205770,17504257.25444970,15650840.45599530,11195515.67057930
2021-10-23,7156733,18515344.70029530,17508289.82600470,15654097.57994940,11200785.57572030
2021-10-24,7143092,18514990.18358110,17506583.77696940,15658101.21632290,11205356.88916320
2021-10-25,7239141,18522782.98897850,17523035.60129080,15699052.55923170,11249765.65692960
2021-10-26,7123249,18515472.11986050,17505969.64062470,15669802.4480024,11208398.66181880
2021-10-27,7046637,18509619.97043500,17493026.28911510,15643959.21336640,11180208.5643031
2021-10-28,7135177,18517595.51408900,17508236.30435130,15669780.07999700,11205531.86954530
2021-10-29,7206093,18523173.55828190,17519362.46705200,15687863.14018360,11234023.10661950
2021-10-30,7193688,18522463.323088,17516719.27018250,15683151.09131870,11225993.58996490
2021-10-31,7181360,18522535.07221640,17515603.73863880,15682050.49372640,11222233.06624270
2021-11-01,7171177,18522365.28476150,17513667.34455460,15676660.2793717,11213638.42521870
2021-11-02,7261528,18529186.12401460,17528224.45064560,15707055.83925290,11243036.80007420
2021-11-03,7264398,18529741.08445510,17527956.87484570,15704242.03335870,11243973.69194730
2021-11-04,7193081,18525602.38776830,17516558.21856220,15678383.26594530,11218680.84785660
2021-11-05,7172941,18525637.95324500,17516019.37172860,15676940.17628550,11210830.67546780
2021-11-06,7197329,18527494.10073440,17519154.14596490,15681432.61662140,11211714.50267270
2021-11-07,7273753,18533542.4720015,17531750.16562280,15708812.09087030,11238188.13294840
2021-11-08,7476670,18549042.10743690,17573696.12530990,15784166.57030640,11322973.84279440
2021-11-09,7444303,18549293.22455190,17573583.35372350,15783683.25609670,11321168.25914500
2021-11-10,7331466,18541141.01077880,17546373.73935100,15732554.96665830,11259511.58019940
2021-11-11,7342299,18542620.08217290,17548790.10768890,15733845.7958765,11263441.00833580
2021-11-12,7310689,18540712.38734140,17543501.33990280,15724922.12684860,11252644.25455650
2021-11-13,7328241,18542264.84830380,17545782.69783370,15728382.55312580,11255809.11147490
2021-11-14,7362850,18544733.955061,17550443.94000850,15734657.0066796,11264106.93906220
2021-11-15,7310025,18542248.60051680,17542920.59142090,15723345.34785390,11254889.93100760
2021-11-16,7160720,18532747.02976120,17520215.64422210,15681107.40123530,11205395.55380610
2021-11-17,7159144,18532946.46211760,17519407.65572720,15678773.22382210,11197684.02696440
2021-11-18,7014386,18521828.35736050,17494709.53275930,15634307.00843720,11149544.18397480
2021-11-19,7078262,18526188.3032635,17504373.32022220,15649044.55140370,11166646.10188530
2021-11-20,7157948,18533451.49177600,17518123.95369030,15674295.88366550,11192953.98159110
2021-11-21,7130463,18531519.57971180,17513663.16518370,15665088.67517590,11184927.22025310
2021-11-22,7014982,18522830.4449519,17492768.67191710,15628487.59528580,11141767.82628790
2021-11-23,7088263,18527086.80642680,17501509.5857174,15640302.63581810,11156269.19153450
2021-11-24,7077429,18525751.78594830,17496217.67541200,15632818.0123817,11143122.733271
2021-11-25,7178455,18532747.3634934,17510634.73155580,15657016.36304180,11167102.41207560
2021-11-26,6942343,18514314.81678470,17467416.1362412,15579727.78188100,11069038.15248110
2021-11-27,6990715,18517372.20275210,17472803.92383320,15587363.64442360,11080441.81481570
2021-11-28,7127686,18527321.40388590,17494654.37362480,15625947.46789680,11125891.95093240
2021-11-29,7162752,18530119.70599920,17499468.58960680,15630503.26522040,11130364.75743970
2021-11-30,7139033,18527164.19823380,17490938.32812450,15618655.46941060,11114116.61890020
2021-12-01,7131705,18529160.1954843,17495392.49698980,15623258.11763330,11122235.66229590
2021-12-02,7073153,18529507.21306850,17495789.28183430,15626514.70629440,11128177.3468808
2021-12-03,6939874,18519774.08258400,17472707.14746170,15582351.82201720,11071555.57735960
2021-12-04,6640079,18491718.87428610,17351280.27458870,15437723.28020530,10852015.32559180
2021-12-05,6665752,18493013.18327940,17352998.62330360,15439398.91353080,10849550.57946900
2021-12-06,6816252,18509044.74878210,17440141.7281386,15526296.55629640,10996960.27634210
2021-12-07,6828353,18509638.71413450,17440046.46709880,15526818.26710140,10996277.29474330
2021-12-08,6823240,18510031.89560800,17440270.95692080,15528010.13726310,10999641.82653470
2021-12-09,6577638,18491676.4744267,17343776.66885190,15429937.83852240,10847756.76940140
2021-12-10,6555156,18488883.1110939,17336198.18004950,15409654.7980883,10833040.39226340
2021-12-11,6670069,18498870.65903890,17359619.01006440,15444783.95334450,10863221.36010880
2021-12-12,6799080,18511605.39898760,17439011.74762000,15526455.98228930,11001265.16945660
2021-12-13,6551259,18486737.48497350,17327691.40186060,15389346.73307780,10805041.02882330
2021-12-14,6644819,18494870.50257190,17343422.31718030,15418915.59359230,10836568.60992450
2021-12-15,6678644,18498280.53865970,17349632.28185260,15429477.24274490,10851126.19872070
2021-12-16,6622924,18492698.29703950,17335394.33621290,15410255.47470310,10827049.31517590
2021-12-17,6530428,18488041.58380060,17324760.78268870,15392361.10736180,10807666.04488360
2021-12-18,6548305,18492156.65721180,17333275.51924910,15407340.63023740,10828916.77274250
